trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.063615,3495600,0,0,0,0,0
2,0.061321,3495600,0,0,0,0,0
3,0.059060,3495600,0,0,0,0,0
4,0.124710,3495600,0,0,0,0,0
5,0.070097,3495600,0,0,0,0,0
