trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.096577,0,2087654,0,0,0,0
2,0.090022,0,2087654,0,0,0,0
3,0.084152,0,2087654,0,0,0,0
4,0.167967,0,2087654,0,0,0,0
5,0.086237,0,2087654,0,0,0,0
