trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.453655,20150807,0,0,15232,0,15232
2,0.525684,20150807,0,0,15232,0,15232
3,0.455724,20150807,0,0,15232,0,15232
4,0.346366,20150807,0,0,15232,0,15232
5,0.407215,20150807,0,0,15232,0,15232
