trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,2.166327,128505654,0,0,0,0,0
2,2.669126,128505654,0,0,0,0,0
3,2.545705,128505654,0,0,0,0,0
4,2.098882,128505654,0,0,0,0,0
5,1.974961,128505654,0,0,0,0,0
