trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.759386,17496,14529014,0,2916,0,2916
2,0.749385,17496,14529014,0,2916,0,2916
3,0.770884,17496,14529014,0,2916,0,2916
4,0.736918,17496,14529014,0,2916,0,2916
5,0.598881,17496,14529014,0,2916,0,2916
