trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,1.619368,131249648,0,0,0,0,0
2,1.685717,131249648,0,0,0,0,0
3,1.642599,131249648,0,0,0,0,0
4,1.715058,131249648,0,0,0,0,0
5,1.592629,131249648,0,0,0,0,0
