trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.747351,52489322,0,0,0,0,0
2,0.622314,52489322,0,0,0,0,0
3,0.700079,52489322,0,0,0,0,0
4,0.627751,52489322,0,0,0,0,0
5,0.665837,52489322,0,0,0,0,0
