trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,4.516915,91392,72637781,0,15232,0,15232
2,4.403425,91392,72637781,0,15232,0,15232
3,4.395715,91392,72637781,0,15232,0,15232
4,3.853950,91392,72637781,0,15232,0,15232
5,3.356849,91392,72637781,0,15232,0,15232
