trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,5.774241,0,124432587,0,0,0,0
2,4.950168,0,124432587,0,0,0,0
3,5.256632,0,124432587,0,0,0,0
4,5.780960,0,124432587,0,0,0,0
5,5.742394,0,124432587,0,0,0,0
