trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.014398,1045285,0,0,0,0,0
2,0.013914,1045285,0,0,0,0,0
3,0.015238,1045285,0,0,0,0,0
4,0.008898,1045285,0,0,0,0,0
5,0.009729,1045285,0,0,0,0,0
