trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.062836,5246837,0,0,0,0,0
2,0.054912,5246837,0,0,0,0,0
3,0.063536,5246837,0,0,0,0,0
4,0.075732,5246837,0,0,0,0,0
5,0.071942,5246837,0,0,0,0,0
