trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,1.679970,100706963,0,0,70480,0,70480
2,1.676763,100706963,0,0,70480,0,70480
3,1.674566,100706963,0,0,70480,0,70480
4,1.685478,100706963,0,0,70480,0,70480
5,1.723398,100706963,0,0,70480,0,70480
