trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.181979,10513216,0,0,0,0,0
2,0.115806,10513216,0,0,0,0,0
3,0.116418,10513216,0,0,0,0,0
4,0.119733,10513216,0,0,0,0,0
5,0.122041,10513216,0,0,0,0,0
