trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.071658,5228827,0,0,0,0,0
2,0.062907,5228827,0,0,0,0,0
3,0.065545,5228827,0,0,0,0,0
4,0.077949,5228827,0,0,0,0,0
5,0.075655,5228827,0,0,0,0,0
