trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.757657,51513024,0,0,0,0,0
2,0.716550,51513024,0,0,0,0,0
3,0.674595,51513024,0,0,0,0,0
4,0.714786,51513024,0,0,0,0,0
5,0.686621,51513024,0,0,0,0,0
