trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.012423,1051128,0,0,0,0,0
2,0.012157,1051128,0,0,0,0,0
3,0.012968,1051128,0,0,0,0,0
4,0.012030,1051128,0,0,0,0,0
5,0.012852,1051128,0,0,0,0,0
