trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.115401,10457792,0,0,0,0,0
2,0.116296,10457792,0,0,0,0,0
3,0.148115,10457792,0,0,0,0,0
4,0.163775,10457792,0,0,0,0,0
5,0.169056,10457792,0,0,0,0,0
