trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.484419,0,10443778,0,0,0,0
2,0.492874,0,10443778,0,0,0,0
3,0.424148,0,10443778,0,0,0,0
4,0.435868,0,10443778,0,0,0,0
5,0.494189,0,10443778,0,0,0,0
