trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.095504,4669552,0,0,0,0,0
2,0.092192,4669552,0,0,0,0,0
3,0.088895,4669552,0,0,0,0,0
4,0.090056,4669552,0,0,0,0,0
5,0.084847,4669552,0,0,0,0,0
