trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.063767,3494930,0,0,0,0,0
2,0.062782,3494930,0,0,0,0,0
3,0.066231,3494930,0,0,0,0,0
4,0.063773,3494930,0,0,0,0,0
5,0.064234,3494930,0,0,0,0,0
