trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,5.076806,465867167,0,0,70480,0,70480
2,4.824239,465867167,0,0,70480,0,70480
3,4.968814,465867167,0,0,70480,0,70480
4,5.036455,465867167,0,0,70480,0,70480
5,5.142101,465867167,0,0,70480,0,70480
