trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,7.435479,166272,145411456,0,27712,0,27712
2,6.780457,166272,145411456,0,27712,0,27712
3,6.413663,166272,145411456,0,27712,0,27712
4,5.682694,166272,145411456,0,27712,0,27712
5,5.801736,166272,145411456,0,27712,0,27712
