trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.783397,40274918,0,0,27712,0,27712
2,0.774336,40274918,0,0,27712,0,27712
3,0.718391,40274918,0,0,27712,0,27712
4,0.705430,40274918,0,0,27712,0,27712
5,0.663405,40274918,0,0,27712,0,27712
