trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.330328,18885440,0,0,2979,0,2979
2,0.305969,18885440,0,0,2979,0,2979
3,0.409955,18885440,0,0,2979,0,2979
4,0.343794,18885440,0,0,2979,0,2979
5,0.235809,18885440,0,0,2979,0,2979
