trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.491334,23432034,0,0,0,0,0
2,0.425590,23432034,0,0,0,0,0
3,0.467424,23432034,0,0,0,0,0
4,0.476909,23432034,0,0,0,0,0
5,0.519031,23432034,0,0,0,0,0
