trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,5.595299,442393623,0,0,78322,7921,70401
2,5.525477,442393623,0,0,78322,7921,70401
3,5.628049,442393623,0,0,78322,7921,70401
4,5.697468,442393623,0,0,78322,7921,70401
5,5.708979,442393623,0,0,78322,7921,70401
