trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.375450,26284436,0,0,0,0,0
2,0.339217,26284436,0,0,0,0,0
3,0.348223,26284436,0,0,0,0,0
4,0.296284,26284436,0,0,0,0,0
5,0.346862,26284436,0,0,0,0,0
