trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,2.460610,178202961,0,0,30932,2827,28105
2,2.422972,178202961,0,0,30932,2827,28105
3,2.315759,178202961,0,0,30932,2827,28105
4,2.268589,178202961,0,0,30932,2827,28105
5,2.301816,178202961,0,0,30932,2827,28105
