trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,11.268274,23763,289516329,0,7921,7921,0
2,11.826850,23763,289516329,0,7921,7921,0
3,13.149481,23763,289516329,0,7921,7921,0
4,13.332983,23763,289516329,0,7921,7921,0
5,13.301493,23763,289516329,0,7921,7921,0
