trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,2.873422,1767,60622046,0,589,589,0
2,2.649710,1767,60622046,0,589,589,0
3,2.499525,1767,60622046,0,589,589,0
4,2.294960,1767,60622046,0,589,589,0
5,2.425121,1767,60622046,0,589,589,0
