trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,3.124505,254116358,0,0,7921,7921,0
2,3.190989,254116358,0,0,7921,7921,0
3,3.271977,254116358,0,0,7921,7921,0
4,3.151898,254116358,0,0,7921,7921,0
5,3.171312,254116358,0,0,7921,7921,0
