trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.571430,51406959,0,0,0,0,0
2,0.541292,51406959,0,0,0,0,0
3,0.593435,51406959,0,0,0,0,0
4,0.613613,51406959,0,0,0,0,0
5,0.516250,51406959,0,0,0,0,0
