trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.267681,26127792,0,0,0,0,0
2,0.296315,26127792,0,0,0,0,0
3,0.296865,26127792,0,0,0,0,0
4,0.259748,26127792,0,0,0,0,0
5,0.296640,26127792,0,0,0,0,0
