trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.006152,349551,0,0,0,0,0
2,0.006088,349551,0,0,0,0,0
3,0.005655,349551,0,0,0,0,0
4,0.005450,349551,0,0,0,0,0
5,0.005830,349551,0,0,0,0,0
