trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.188254,8747224,0,0,0,0,0
2,0.165019,8747224,0,0,0,0,0
3,0.166554,8747224,0,0,0,0,0
4,0.156082,8747224,0,0,0,0,0
5,0.156050,8747224,0,0,0,0,0
