trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,4.570359,435764720,0,0,78322,7921,70401
2,4.398590,435764720,0,0,78322,7921,70401
3,4.460697,435764720,0,0,78322,7921,70401
4,4.494327,435764720,0,0,78322,7921,70401
5,4.368110,435764720,0,0,78322,7921,70401
