trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,5.708648,177111,135616162,0,30932,2827,28105
2,5.249201,177111,135616162,0,30932,2827,28105
3,5.461948,177111,135616162,0,30932,2827,28105
4,5.422716,177111,135616162,0,30932,2827,28105
5,5.387334,177111,135616162,0,30932,2827,28105
