trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,1.909909,185834368,0,0,34088,2,34086
2,1.855839,185834368,0,0,34088,2,34086
3,1.862692,185834368,0,0,34088,2,34086
4,1.887630,185834368,0,0,34088,2,34086
5,1.905953,185834368,0,0,34088,2,34086
