trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.528403,51642950,0,0,0,0,0
2,0.535039,51642950,0,0,0,0,0
3,0.529698,51642950,0,0,0,0,0
4,0.542689,51642950,0,0,0,0,0
5,0.543566,51642950,0,0,0,0,0
