trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,13.760397,512487,362240584,0,85497,165,85332
2,13.571779,512487,362240584,0,85497,165,85332
3,12.370840,512487,362240584,0,85497,165,85332
4,12.199993,512487,362240584,0,85497,165,85332
5,11.787155,512487,362240584,0,85497,165,85332
