trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.039579,2507602,0,0,0,0,0
2,0.036078,2507602,0,0,0,0,0
3,0.036496,2507602,0,0,0,0,0
4,0.037390,2507602,0,0,0,0,0
5,0.041252,2507602,0,0,0,0,0
