trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.715295,52494018,0,0,2,2,0
2,0.691798,52494018,0,0,2,2,0
3,0.681007,52494018,0,0,2,2,0
4,0.601255,52494018,0,0,2,2,0
5,0.680745,52494018,0,0,2,2,0
