trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.113263,10451648,0,0,2,2,0
2,0.139852,10451648,0,0,2,2,0
3,0.122204,10451648,0,0,2,2,0
4,0.112454,10451648,0,0,2,2,0
5,0.112362,10451648,0,0,2,2,0
