trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.375051,20167409,0,0,17029,0,17029
2,0.375181,20167409,0,0,17029,0,17029
3,0.408587,20167409,0,0,17029,0,17029
4,0.340324,20167409,0,0,17029,0,17029
5,0.383380,20167409,0,0,17029,0,17029
