trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.061040,4032958,0,0,3405,0,3405
2,0.075282,4032958,0,0,3405,0,3405
3,0.059798,4032958,0,0,3405,0,3405
4,0.085389,4032958,0,0,3405,0,3405
5,0.076057,4032958,0,0,3405,0,3405
