trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,10.379644,495,310336850,0,165,165,0
2,11.419117,495,310336850,0,165,165,0
3,11.114560,495,310336850,0,165,165,0
4,10.693995,495,310336850,0,165,165,0
5,10.450937,495,310336850,0,165,165,0
