trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,7.300670,204522,145088888,0,34088,2,34086
2,7.179967,204522,145088888,0,34088,2,34086
3,6.661881,204522,145088888,0,34088,2,34086
4,6.255960,204522,145088888,0,34088,2,34086
5,5.944140,204522,145088888,0,34088,2,34086
