trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.480515,25081421,0,0,2,2,0
2,0.433061,25081421,0,0,2,2,0
3,0.488594,25081421,0,0,2,2,0
4,0.417192,25081421,0,0,2,2,0
5,0.434376,25081421,0,0,2,2,0
