trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,2.513732,188901900,0,0,34088,2,34086
2,2.267116,188901900,0,0,34088,2,34086
3,2.132579,188901900,0,0,34088,2,34086
4,2.400918,188901900,0,0,34088,2,34086
5,2.269339,188901900,0,0,34088,2,34086
