trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.006518,349483,0,0,0,0,0
2,0.006284,349483,0,0,0,0,0
3,0.006054,349483,0,0,0,0,0
4,0.006514,349483,0,0,0,0,0
5,0.007221,349483,0,0,0,0,0
