trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.115890,10330856,0,0,0,0,0
2,0.112229,10330856,0,0,0,0,0
3,0.097515,10330856,0,0,0,0,0
4,0.100941,10330856,0,0,0,0,0
5,0.106900,10330856,0,0,0,0,0
