trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,1.338217,100859963,0,0,86301,15,86286
2,1.329117,100859963,0,0,86301,15,86286
3,1.325548,100859963,0,0,86301,15,86286
4,1.331286,100859963,0,0,86301,15,86286
5,1.339440,100859963,0,0,86301,15,86286
