trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,1.968030,185844884,0,0,34075,0,34075
2,2.004872,185844884,0,0,34075,0,34075
3,2.001473,185844884,0,0,34075,0,34075
4,1.949338,185844884,0,0,34075,0,34075
5,2.185011,185844884,0,0,34075,0,34075
