trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.294919,26247011,0,0,0,0,0
2,0.311852,26247011,0,0,0,0,0
3,0.311464,26247011,0,0,0,0,0
4,0.286573,26247011,0,0,0,0,0
5,0.289726,26247011,0,0,0,0,0
