trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.439144,23471485,0,0,0,0,0
2,0.361802,23471485,0,0,0,0,0
3,0.356918,23471485,0,0,0,0,0
4,0.362754,23471485,0,0,0,0,0
5,0.385730,23471485,0,0,0,0,0
