trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,6.575110,204450,145094902,0,34075,0,34075
2,6.147258,204450,145094902,0,34075,0,34075
3,6.074326,204450,145094902,0,34075,0,34075
4,5.999884,204450,145094902,0,34075,0,34075
5,5.873556,204450,145094902,0,34075,0,34075
