trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,1.014865,94451905,0,0,16993,0,16993
2,1.089050,94451905,0,0,16993,0,16993
3,0.981156,94451905,0,0,16993,0,16993
4,1.090542,94451905,0,0,16993,0,16993
5,0.981987,94451905,0,0,16993,0,16993
