trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.133962,8737615,0,0,0,0,0
2,0.133639,8737615,0,0,0,0,0
3,0.132174,8737615,0,0,0,0,0
4,0.132879,8737615,0,0,0,0,0
5,0.130571,8737615,0,0,0,0,0
