trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,1.978541,186347760,0,0,34452,612,33840
2,1.963925,186347760,0,0,34452,612,33840
3,1.923080,186347760,0,0,34452,612,33840
4,1.893645,186347760,0,0,34452,612,33840
5,2.034103,186347760,0,0,34452,612,33840
