trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.011130,1051769,0,0,0,0,0
2,0.012234,1051769,0,0,0,0,0
3,0.009979,1051769,0,0,0,0,0
4,0.009489,1051769,0,0,0,0,0
5,0.009931,1051769,0,0,0,0,0
