trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,11.319006,16577,255222775,0,1507,1507,0
2,10.445687,16577,255222775,0,1507,1507,0
3,11.162309,16577,255222775,0,1507,1507,0
4,10.328252,16577,255222775,0,1507,1507,0
5,9.945784,16577,255222775,0,1507,1507,0
