trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,7.295563,209772,142901650,0,34452,612,33840
2,7.090898,209772,142901650,0,34452,612,33840
3,8.154604,209772,142901650,0,34452,612,33840
4,8.524184,209772,142901650,0,34452,612,33840
5,7.587302,209772,142901650,0,34452,612,33840
