trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.408057,20157185,0,0,17139,13,17126
2,0.434993,20157185,0,0,17139,13,17126
3,0.514626,20157185,0,0,17139,13,17126
4,0.391186,20157185,0,0,17139,13,17126
5,0.435072,20157185,0,0,17139,13,17126
