trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.058174,5129417,0,0,0,0,0
2,0.075044,5129417,0,0,0,0,0
3,0.047527,5129417,0,0,0,0,0
4,0.044991,5129417,0,0,0,0,0
5,0.055220,5129417,0,0,0,0,0
